Callsign,Frequency,,,,,,,,,,
W2NAF,15 MHz,,,,,,,,,,
Hour (UTC),Date,Date,Date,Date,Date,Date,Date,,,,
Date,5/8/2024,5/9/2024,5/14/2024,5/20/2024,5/25/2024,5/28/2024,5/29/2024,,,,
Hour (UTC),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),AVG Doppler (Hz),STDEV,AVG - STDEV,AVG + STDEV
15.53333,0.120690003,0.163939998,0.438010007,0.302769989,-0.01397,-0.01409,-0.068719998,0.132661428,0.185691311,-0.053029882,0.318352739
15.55,0.08422,0.14249,0.464890003,0.26067999,-0.034430001,0.091530003,-0.035980001,0.139057142,0.176527942,-0.0374708,0.315585084
15.56667,0.10035,0.120389998,0.455650002,0.312759995,-0.0222,0.087010004,-0.04434,0.144231429,0.180004766,-0.035773337,0.324236194
15.58333,0.215320006,0.115539998,0.303710014,0.284179986,-0.01104,0.108510002,-0.03131,0.140701429,0.133546874,0.007154555,0.274248303
15.6,0.11575,0.084260002,0.361629993,0.254240006,0.01021,0.161740005,-0.113370001,0.124922858,0.155878602,-0.030955744,0.280801459
15.61667,0.089149997,0.053989999,0.186279997,0.258219987,0.01296,0.179609999,-0.179340005,0.085838568,0.144483663,-0.058645096,0.230322231
15.63333,-0.034480002,-0.01379,0.149880007,0.239189997,-0.01068,0.175960004,-0.074709997,0.061624287,0.12324069,-0.061616403,0.184864977
15.65,-0.088880002,-0.04177,0.377249986,0.228269994,0.0209,0.129050002,-0.00452,0.088614283,0.166439596,-0.077825314,0.255053879
15.66667,-0.270669997,0.04724,0.01939,0.214509994,0.00086,0.090039998,-0.074210003,0.003879999,0.150218762,-0.146338763,0.154098761
15.68333,-0.288670003,-0.03483,0.015690001,0.207149997,0.023229999,0.129820004,-0.12703,-0.010662857,0.163520849,-0.174183707,0.152857992
15.7,-0.283190012,0.01404,-0.084239997,0.205410004,-0.031289998,0.08783,-0.335310012,-0.060964288,0.19355999,-0.254524278,0.132595701
15.71667,-0.226630002,-0.024390001,-0.00733,0.176430002,0.01519,0.062919997,-0.312110007,-0.04513143,0.168563391,-0.213694821,0.123431961
15.73333,-0.14982,0.113629997,0.24966,0.132290006,0.00604,0.134069994,-0.198870003,0.040999999,0.163799722,-0.122799723,0.204799721
15.75,-0.155790001,0.02857,0.178509995,0.126890004,0.04645,0.092200004,-0.162509993,0.022045716,0.133366354,-0.111320639,0.15541207
15.76667,-0.19122,0.018650001,0.217050001,0.117490001,0.046799999,0.095959999,0.00186,0.043798571,0.126360154,-0.082561583,0.170158725
15.78333,-0.199780002,-0.040770002,0.287440002,0.056589998,0.03686,0.093699999,-0.01429,0.031392857,0.147672159,-0.116279302,0.179065015
15.8,-0.168809995,-0.083729997,0.394809991,0.033939999,-0.00401,0.121849999,-0.094829999,0.02846,0.187403668,-0.158943669,0.215863668
15.81667,-0.175909996,-0.118759997,0.224989995,0.05669,0.02169,0.088739999,-0.146149993,-0.00695857,0.146201134,-0.153159704,0.139242564
15.83333,-0.255210012,-0.154269993,0.194959998,0.01517,0.03779,0.072049998,-0.137319997,-0.032404287,0.155615292,-0.188019578,0.123211005
15.85,-0.229809999,-0.187010005,0.403310001,0.037280001,-0.00459,0.172209993,-0.186299995,0.000727142,0.229570421,-0.228843279,0.230297563
15.86667,-0.299860001,-0.170919999,0.324860007,0.120310001,0.027109999,0.092129998,-0.050340001,0.006184286,0.204380149,-0.198195863,0.210564436
15.88333,-0.361750007,-0.254409999,0.279000014,0.170149997,0.037,0.155379996,0.036449999,0.008831429,0.234049187,-0.225217758,0.242880615
15.9,-0.351240009,-0.212109998,0.367740005,0.136240005,0.084899999,0.130769998,0.078680001,0.033568572,0.239710119,-0.206141547,0.273278691
15.91667,-0.302780002,-0.213459998,0.363020003,0.106279999,0.076090001,0.132760003,0.173610002,0.04793143,0.230142437,-0.182211007,0.278073866
15.93333,-0.270429999,-0.226359993,0.296310008,0.068489999,0.060660001,0.137449995,0.195559993,0.037382858,0.211303586,-0.173920728,0.248686444
15.95,-0.116700001,-0.228619993,0.268660009,0.079259999,0.045630001,0.140980005,0.197819993,0.055290002,0.175136926,-0.119846924,0.230426928
15.96667,-0.309399992,-0.220390007,0.170770004,0.03853,0.031920001,0.163039997,0.165570006,0.005720001,0.195675067,-0.189955066,0.201395068
15.98333,-0.410879999,-0.111089997,0.04566,0.02973,0.00873,0.130889997,0.103440002,-0.029074285,0.18534792,-0.214422206,0.156273635
16,-0.363739997,-0.038509998,0.00434,0.00742,0.016960001,0.119989999,0.218370005,-0.005024284,0.180765822,-0.185790106,0.175741537
16.01667,-0.340640008,-0.127969995,0.01415,-0.02775,0.02001,0.117530003,0.220369995,-0.017757144,0.179792308,-0.197549451,0.162035164
16.03333,-0.367989987,-0.171110004,0.053149998,-0.062880002,0.00752,0.082979999,0.235829994,-0.031785715,0.194490692,-0.226276407,0.162704978
16.05,-0.34623,-0.104790002,0.078809999,-0.102909997,0.00751,0.061280001,0.153559998,-0.03611,0.166294131,-0.202404131,0.130184131
16.06667,-0.444189996,-0.153760001,0.119159997,-0.136739999,0.03004,0.07316,0.072690003,-0.062805714,0.199068892,-0.261874606,0.136263178
16.08333,-0.373050004,-0.167309999,0.107349999,-0.070289999,0.0317,0.112300001,0.054310001,-0.04357,0.176494093,-0.220064094,0.132924093
16.1,-0.357670009,-0.142619997,0.11197,-0.01055,0.018689999,0.079099998,0.01756,-0.040502858,0.1614249,-0.201927759,0.120922042
16.11667,-0.395440012,-0.116640002,0.187340006,0.00765,0.02366,0.164039999,0.016000001,-0.016198572,0.196222941,-0.212421513,0.180024368
16.13333,-0.26394999,-0.037719999,0.256680012,0.015699999,-0.01358,0.084430002,0.015969999,0.008218575,0.155090609,-0.146872034,0.163309184
16.15,-0.212679997,-0.06047,0.252220005,0.033300001,-0.026729999,0.059009999,0.039340001,0.011998573,0.140445583,-0.128447011,0.152444156
16.16667,-0.101779997,-0.070840001,0.325679988,0.050379999,-0.0067,0.058839999,0.097989999,0.050509998,0.140968867,-0.090458869,0.191478865
16.18333,-0.0085,0.01888,0.30498001,0.045389999,0.00516,0.101910003,0.08399,0.078830002,0.107602024,-0.028772022,0.186432025
16.2,-0.056260001,0.01194,0.252220005,0.096479997,0.01491,0.150800005,0.136610001,0.08667143,0.104301452,-0.017630022,0.190972881
16.21667,0.043110002,0.02863,0.223030001,0.02166,0.01695,0.109970003,0.070459999,0.073401429,0.073621343,-0.000219914,0.147022772
16.23333,0.06504,0.027009999,0.290609986,0.039820001,0.020540001,0.112329997,-0.171200007,0.054878568,0.136788949,-0.081910381,0.191667517
16.25,0.138889998,-0.00803,0.261339992,0.024839999,0.03664,0.093039997,-0.274390012,0.038904282,0.164805207,-0.125900925,0.203709489
16.26667,0.139190003,0.041529998,0.33484,-0.00315,0.0176,0.134179994,-0.177880004,0.069472856,0.157795399,-0.088322543,0.227268255
16.28333,0.10464,0.00226,0.259739995,0.0167,0.054990001,0.132119998,-0.10362,0.066689999,0.114587811,-0.047897812,0.18127781
16.3,0.288670003,-0.02808,0.243640006,0.062770002,0.056170002,0.09663,-0.123400003,0.085200001,0.143947958,-0.058747957,0.229147959
16.31667,0.170839995,-0.033720002,0.357910007,0.076860003,0.052749999,0.035349999,-0.120240003,0.077107143,0.15340667,-0.076299528,0.230513813
16.33333,0.153239995,0.0119,0.21446,0.115889996,0.053550001,0.051270001,-0.321040004,0.039895713,0.17343054,-0.133534828,0.213326253
16.35,0.153870001,-0.025730001,0.394540012,0.106360003,0.080940001,-0.00374,-0.496939987,0.029900004,0.27036051,-0.240460506,0.300260514
16.36667,0.128830001,0.01186,0.427639991,0.119960003,0.084679998,0.120290004,-0.418799996,0.06778,0.251289713,-0.183509713,0.319069713
16.38333,0.197760001,0.00768,0.274199992,0.04919,0.091859996,0.160439998,-0.300700009,0.068632854,0.186368702,-0.117735848,0.255001556
16.4,0.146469995,-0.065970004,0.115400001,0.109410003,0.05827,0.137710005,-0.269340008,0.033135713,0.151828225,-0.118692512,0.184963939
16.41667,0.119719997,-0.028820001,0.234070003,0.105590001,0.01668,0.155019999,-0.049490001,0.078967143,0.103448457,-0.024481315,0.1824156
16.43333,0.120339997,-0.061659999,0.310079992,0.122280002,-0.01884,0.128930002,-0.129830003,0.06732857,0.148035715,-0.080707144,0.215364285
16.45,0.093269996,-0.156479999,0.376069993,0.111079998,-0.01317,0.160980001,-0.196559995,0.053598571,0.196454779,-0.142856209,0.25005335
16.46667,0.069590002,-0.05886,0.422010005,0.123190001,0.03246,0.164210007,-0.199420005,0.079025716,0.193927374,-0.114901658,0.27295309
16.48333,0.04809,-0.090149999,0.215580001,0.042059999,0.077639997,0.08501,-0.188950002,0.027039999,0.130717311,-0.103677312,0.15775731
16.5,0.02245,-0.07057,0.162770003,0.076580003,0.087200001,0.087169997,-0.272089988,0.013358574,0.14481537,-0.131456796,0.158173944
16.51667,0.00791,-0.109169997,0.268260002,0.182030007,0.223210007,0.087849997,-0.209629998,0.064351431,0.17775279,-0.113401359,0.242104222
16.53333,-0.017240001,-0.119460002,0.201529995,0.158800006,0.133039996,0.120609999,-0.03235,0.063561428,0.119312083,-0.055750656,0.182873511
16.55,-0.028419999,-0.149399996,0.210189998,0.095279999,0.085390002,0.120590001,-0.092330001,0.034471429,0.12807969,-0.093608261,0.16255112
16.56667,-0.021880001,-0.165529996,0.171540007,0.160699993,0.088930003,0.109329998,-0.139559999,0.029075715,0.139373708,-0.110297993,0.168449423
16.58333,-0.201539993,-0.144419998,0.205779999,0.224739999,0.101980001,0.049789999,-0.150830001,0.012214287,0.177441686,-0.1652274,0.189655973
16.6,-0.267199993,-0.137079999,0.323689997,0.273710012,0.02909,0.07604,-0.107249998,0.027285717,0.21710153,-0.189815813,0.244387247
16.61667,-0.25327,-0.117519997,0.148589998,0.318379998,0.077880003,0.101460002,-0.03382,0.034528572,0.187331754,-0.152803182,0.221860326
16.63333,-0.216749996,-0.073169999,0.187419996,0.351680011,0.03449,0.075920001,-0.177190006,0.026057144,0.201963848,-0.175906704,0.228020992
16.65,-0.206670001,-0.00273,0.211950004,0.328390002,0.00414,0.064450003,-0.208739996,0.027255716,0.199175781,-0.171920065,0.226431497
16.66667,-0.265890002,-0.01904,0.237829998,0.257340014,0.00184,0.065839998,-0.246059999,0.00455143,0.207599699,-0.203048269,0.212151129
16.68333,0.01575,-0.057179999,0.182809994,0.160679996,0.045400001,0.057549998,-0.482679993,-0.011095715,0.223698645,-0.23479436,0.212602931
16.7,-0.067479998,-0.090609998,0.14937,0.125049993,0.040910002,0.081770003,-0.453570008,-0.030651429,0.207453514,-0.238104943,0.176802085
16.71667,-0.110909998,-0.077780001,0.156479999,0.067290001,0.099720001,0.179260001,-0.443639994,-0.018511427,0.21750887,-0.236020297,0.198997442
16.73333,-0.215770006,-0.046270002,0.18175,0.056820001,0.109580003,0.140970007,-0.132479995,0.013514287,0.148947418,-0.135433132,0.162461705
16.75,-0.088880002,-0.02079,0.137020007,0.091750003,0.150889993,0.059760001,-0.15095,0.025542857,0.115529442,-0.089986584,0.141072299
16.76667,-0.0656,-0.02578,0.168980002,0.092550002,0.174520001,0.07316,-0.373739988,0.006298574,0.190307297,-0.184008723,0.196605871
16.78333,-0.026389999,0.02355,0.554859996,0.044119999,0.212369993,0.047309998,-0.308129996,0.078241427,0.261565327,-0.1833239,0.339806754
16.8,-0.00136,-0.024879999,1.536239982,0.03954,0.208130002,0.040750001,-0.409889996,0.198361427,0.619108934,-0.420747507,0.817470361
16.81667,-0.02582,-0.01488,1.078690052,0.050409999,0.107900001,0.022299999,-0.240789995,0.139687151,0.42827824,-0.288591089,0.567965391
16.83333,-0.0098,-0.054159999,0.905420005,0.086800002,0.067469999,0.094319999,-0.562749982,0.075328575,0.432196756,-0.356868182,0.507525331
16.85,-0.00033,-0.048330002,1.643390059,0.122850001,0.072970003,0.101810001,-0.60108,0.18446858,0.69004171,-0.50557313,0.874510291
16.86667,-0.018200001,-0.20476,0.207300007,0.081969999,0.10114,0.02479,-0.603439987,-0.058742854,0.271655073,-0.330397927,0.212912218
16.88333,-0.049150001,-0.096440002,1.799919963,0.085519999,0.060230002,0.019619999,-0.67790997,0.163112856,0.767688722,-0.604575866,0.930801577
16.9,0.01242,-0.03661,0.521709979,0.12985,0.02737,0.07237,-0.467489988,0.03708857,0.29024167,-0.253153099,0.32733024
16.91667,0.051440001,0.146640003,-0.89568001,0.110059999,0.038029999,0.04194,-0.529779971,-0.148192854,0.401797929,-0.549990784,0.253605075
16.93333,-0.068949997,0.188109994,-0.457969993,0.10486,0.00412,0.02321,-0.371679991,-0.082614284,0.242142335,-0.324756619,0.159528051
16.95,0.01911,0.200330004,-0.00574,0.04913,-0.00562,0.021919999,-0.469909996,-0.027254285,0.207794734,-0.235049019,0.18054045
16.96667,0.078819998,0.229699999,0.168029994,0.031490002,0.02287,0.058290001,-0.454299986,0.01927143,0.222077278,-0.202805848,0.241348707
16.98333,0.102020003,0.180800006,0.098439999,0.020369999,0.019610001,-0.00564,-0.456889987,-0.005898569,0.209014897,-0.214913466,0.203116329
17,0.228970006,0.211329997,0.317169994,0.07271,0.02619,-0.01339,-0.444379985,0.056942859,0.251201292,-0.194258434,0.308144151
17.01667,0.117799997,0.172000006,-0.383949995,0.09443,0.022740001,-0.00532,-0.403329998,-0.055089999,0.238666995,-0.293756993,0.183576996
17.03333,0.074440002,0.197679996,0.204229996,0.038199998,0.01295,0.00481,-0.385100007,0.021029998,0.197139906,-0.176109908,0.218169904
17.05,0.065140001,0.191819996,-0.113920003,0.034019999,-0.01385,0.056049999,-0.279020011,-0.008537146,0.150470744,-0.15900789,0.141933599
17.06667,0.080920003,0.135030001,-0.711359978,-0.00178,0.01344,0.01439,-0.466289997,-0.133664281,0.322378768,-0.45604305,0.188714487
17.08333,0.125770003,0.12325,-0.698870003,-0.02667,-0.00877,0.021020001,-0.427929997,-0.127457142,0.313598682,-0.441055824,0.18614154
17.1,0.135089993,0.097010002,-0.715650022,-0.069349997,0.00256,0.073069997,-0.608410001,-0.155097147,0.353964983,-0.50906213,0.198867836
17.11667,0.171220005,0.01088,-0.868589997,-0.00143,-0.021469999,0.060290001,-0.544229984,-0.170475711,0.383130447,-0.553606158,0.212654737
17.13333,0.185650006,-0.094980001,-0.822480023,0.052639998,-0.00484,0.081710003,-0.629350007,-0.175950003,0.389188052,-0.565138055,0.213238049
17.15,0.178660005,-0.157370001,-0.791339993,0.112539999,-0.050670002,0.059110001,-0.562680006,-0.173107142,0.367077785,-0.540184928,0.193970643
17.16667,0.139880002,-0.190589994,-0.710389972,0.135010004,-0.02197,0.01125,-0.526549995,-0.166194279,0.332488833,-0.498683112,0.166294554
17.18333,0.12049,-0.197950006,-0.537940025,0.146699995,0.00027,0.025599999,-0.378019989,-0.117264289,0.262011626,-0.379275916,0.144747337
17.2,0.114699997,-0.187230006,-0.410540015,0.165900007,-0.060899999,0.00102,-0.484349996,-0.123057144,0.250526254,-0.373583398,0.127469109
17.21667,0.172849998,-0.208790004,-0.244279996,0.138840005,-0.108230002,-0.034790002,-0.493110001,-0.111072857,0.231711366,-0.342784224,0.120638509
17.23333,0.193409994,-0.224849999,-0.10097,0.276630014,-0.109370001,-0.029309999,-0.316460013,-0.044417143,0.213635862,-0.258053005,0.169218718
17.25,0.138260007,-0.136370003,0.160669997,0.280310005,-0.138820007,-0.058649998,-0.359849989,-0.016349998,0.22076863,-0.237118629,0.204418632
17.26667,0.0296,-0.08924,0.216949999,0.321839988,-0.113580003,-0.021120001,-0.320719987,0.00339,0.21432668,-0.210936681,0.21771668
17.28333,-0.092260003,-0.104479998,0.295700014,0.33961001,-0.153819993,-0.00974,-0.535700023,-0.037241428,0.295302935,-0.332544363,0.258061507
17.3,-0.140369996,-0.097850002,0.272509992,0.277969986,-0.058460001,-0.029270001,-0.484919995,-0.037198574,0.261579477,-0.298778051,0.224380903
17.31667,-0.301050007,-0.0037,0.243029997,0.270339996,-0.047320001,-0.018820001,-0.561829984,-0.059907143,0.29323379,-0.353140933,0.233326647
17.33333,-0.343980014,-0.075120002,0.244440004,0.170019999,-0.03118,-0.00022,-0.343829989,-0.054267143,0.22774248,-0.282009623,0.173475337
17.35,-0.353650004,-0.026389999,0.19303,0.128169999,-0.023019999,0.01346,-0.34740001,-0.059400002,0.214535243,-0.273935245,0.155135241
17.36667,-0.413760006,-0.02166,-0.040600002,0.081979997,0.00714,0.042289998,-0.769039989,-0.159092857,0.315204628,-0.474297485,0.156111771
17.38333,-0.372020006,0.05407,0.03644,0.120070003,0.051040001,0.027629999,-0.768220007,-0.121570001,0.328416085,-0.449986087,0.206846084
17.4,-0.46548,0.170939997,-0.026009999,0.135240003,0.053380001,0.057599999,-0.716769993,-0.113014285,0.340435823,-0.453450108,0.227421539
17.41667,-0.602580011,0.187999994,0.058559999,0.083619997,0.089939997,0.04039,-0.568480015,-0.101507149,0.334073948,-0.435581097,0.2325668
17.43333,-0.63894999,0.208519995,0.030169999,0.01836,0.064499997,0.073969997,-0.76372999,-0.143879999,0.387511317,-0.531391316,0.243631318
17.45,-0.672689974,0.318560004,0.189199999,-0.017680001,0.066490002,0.044890001,-0.666499972,-0.105389992,0.400626674,-0.506016666,0.295236683
17.46667,-0.580950022,0.369830012,0.131970003,-0.077380002,0.00063,0.032609999,-0.51752001,-0.091544288,0.343489249,-0.435033537,0.251944961
17.48333,-0.533770025,0.524969995,0.314209998,-0.169660002,-0.01327,0.035420001,-0.522490025,-0.052084294,0.396537819,-0.448622113,0.344453525
17.5,-0.423020005,1.126320004,0.177340001,-0.133550003,0.026350001,0.047139999,-0.343349993,0.068175715,0.513987351,-0.445811636,0.582163065
17.51667,-0.404740006,2.044310093,0.028449999,-0.098300003,-0.0199,0.02672,-0.231079996,0.192208584,0.831603819,-0.639395235,1.023812404
17.53333,-0.363680005,3.446419954,-0.135590002,-0.076820001,-0.038389999,0.090599999,-0.259270012,0.380467133,1.36002304,-0.979555907,1.740490174
17.55,-0.34898001,0.655700028,0.05099,-0.027860001,0.00311,0.105959997,-0.28955999,0.021337146,0.328380115,-0.307042968,0.349717261
17.56667,-0.144280002,1.181020021,-0.078960001,-0.00794,-0.02747,0.05147,-0.284759998,0.098440003,0.489656634,-0.391216631,0.588096637
17.58333,0.067829996,0.181769997,-0.125410005,0.068020001,-0.03571,0.029279999,-0.245619997,-0.008548573,0.141389409,-0.149937981,0.132840836
17.6,0.136189997,0.368070006,-0.331710011,0.063050002,-0.02909,-0.02548,-0.366420001,-0.026484287,0.25783691,-0.284321196,0.231352623
17.61667,0.222460002,0.545799971,-0.375800014,0.069159999,0.01592,-0.069849998,-0.375220001,0.004638566,0.326385947,-0.321747382,0.331024513
17.63333,0.170709997,0.12974,-0.416900009,0.068449996,-0.00948,-0.049240001,0.05711,-0.007087145,0.195742091,-0.202829236,0.188654946
17.65,0.287429988,0.499529988,-0.383709997,0.099830002,-0.02342,-0.00278,-0.387309998,0.012795712,0.326283299,-0.313487587,0.33907901
17.66667,0.165539995,0.40764001,-0.3398,0.107139997,-0.01529,-0.020160001,-0.384310007,-0.011320001,0.279271159,-0.29059116,0.267951158
17.68333,0.259759992,0.507749975,-0.268889993,0.117190003,-0.038309999,0.00139,-0.363160014,0.030818566,0.299451418,-0.268632852,0.330269985
17.7,0.179849997,0.272920012,-0.210429996,0.073919997,-0.05624,0.01637,-0.339700013,-0.009044286,0.214021309,-0.223065595,0.204977023
17.71667,0.234310001,0.423460007,-0.143000007,-0.035160001,-0.067429997,0.057580002,-0.280330002,0.027061429,0.237074428,-0.210012999,0.264135857
17.73333,0.360819995,0.284790009,-0.060559999,-0.032609999,-0.068920001,0.053040002,-0.288029999,0.035504287,0.222758446,-0.187254159,0.258262733
